epoch,acc,loss,val_acc,val_loss
11,0.695545525903,1.34723997051,0.70789163722,1.74933111345
12,0.705357142857,1.2605226111,0.702631064173,1.73696002374
13,0.725274725275,1.17759892742,0.713822895327,1.71483380641
14,0.722821821036,1.18337087176,0.716571766198,1.69990199436
15,0.732633437991,1.1275463209,0.700765758917,1.71146584905
16,0.735675039246,1.07857446525,0.704987238415,1.70865761286
17,0.747056514914,1.06946475811,0.702925586195,1.7837095218
18,0.755592621664,0.992052069077,0.717651679805,1.75839705442
19,0.765404238619,0.939501374352,0.703809150715,1.82812593869
20,0.765919811321,0.927189557339,0.69585705948,1.82269859707
21,0.770898744113,0.916775611403,0.70322010783,1.80238481563
22,0.783261381476,0.877592314918,0.71745533149,1.70674299515
23,0.781299058085,0.868389528063,0.720007855719,1.7458474873
24,0.787774725275,0.821092898889,0.715786375127,1.75724274022
25,0.802492150706,0.774880703615,0.717455331619,1.73119314878
26,0.796310832025,0.788824046355,0.713332025248,1.80629961373
27,0.804356357928,0.731473827194,0.718044375662,1.7905330554
28,0.807790423862,0.771447171128,0.7069507177,1.83748784422
29,0.811420722135,0.729526764884,0.721578639148,1.7910826304
30,0.814661949686,0.734138983788,0.732279600223,1.73724492767
31,0.821330455259,0.676156374195,0.728209660996,1.76134561416
32,0.824470172684,0.673039482599,0.726442876544,1.78450772413
33,0.835262951334,0.63556709378,0.711425207061,1.85974779839
34,0.834674254317,0.638486903284,0.696996469005,1.87054784568
35,0.840266875981,0.611366060783,0.719179428415,1.88481648697
36,0.833300627943,0.63529921757,0.707400865399,1.92219519653
37,0.843995290424,0.60179420901,0.71083628125,1.93832128199
38,0.843897174254,0.597713473804,0.713486456291,1.81994682375
39,0.845368916797,0.604152109667,0.713584610046,1.89121029243
40,0.848172169811,0.57209363322,0.707891638858,1.87005197202
41,0.861558084772,0.54683733473,0.71780526273,1.87184356866
42,0.85125588697,0.565527234267,0.71058315412,1.93162866653
43,0.854886185243,0.541953535081,0.715884551023,1.86921441061
44,0.865384615385,0.530640842636,0.711466719799,1.86933270312
45,0.858614599686,0.54162218941,0.716179070083,1.85895690725
46,0.864894034537,0.514389257124,0.707539761228,1.90661357059
47,0.867052590267,0.520007432864,0.709012370692,1.83625845747
48,0.867346938776,0.498460695615,0.711270371999,1.90208065868
49,0.868131868132,0.498866871631,0.713921069935,1.91141502847
50,0.872051886792,0.498617542076,0.710386807222,1.91290416264
51,0.875392464678,0.458471397894,0.717455332649,1.87419146741
52,0.878139717425,0.464595091142,0.718338897297,1.95849969713
53,0.873920722135,0.480398502908,0.721774986046,1.8945422313
54,0.877551020408,0.457985463636,0.712841155298,1.92604315232
55,0.883437990581,0.438218013113,0.711368545834,1.91596196326
56,0.889619309262,0.427501668364,0.712546634435,1.95963014144
57,0.887460753532,0.432821139518,0.7098959374,1.90558573267
58,0.888834379906,0.423390876344,0.71127037187,2.01254450224
59,0.893249607535,0.406607627997,0.710681328986,1.98895434113
60,0.889347484277,0.41267641393,0.720007855591,2.00913898776
61,0.888638147567,0.421486782808,0.71221044518,1.95678117774
62,0.890600470958,0.415850067944,0.708578720765,1.91852375213
63,0.89217032967,0.392443821893,0.707499020091,1.97288928343
64,0.90090266876,0.38336244646,0.714173540069,1.988995714
65,0.897959183673,0.403822142999,0.709069494224,1.96411940534
66,0.896389324961,0.383571403329,0.712799373565,1.97604023502
67,0.893642072214,0.388004823911,0.719375739436,1.95966797283
68,0.895898744113,0.401859531767,0.712308601627,1.98229126599
69,0.897468602826,0.387744610278,0.710443659909,2.08200838428
70,0.90634827044,0.331710974147,0.703082058843,2.05418999643
71,0.8965855573,0.389528233295,0.7021986665,2.03258116441
72,0.904336734694,0.359039837898,0.714411939499,2.00875250249
73,0.901000784929,0.371204559029,0.705183586086,2.082668601
74,0.908751962323,0.335003246572,0.704987239959,2.06854612182
75,0.897664835165,0.396570565093,0.719222464778,2.12169504503
76,0.909733124019,0.346185303151,0.709503242316,2.14532940209
77,0.90728021978,0.345227405324,0.694678971909,2.14751169683
78,0.910419937206,0.338922735266,0.698998628268,2.16589804003
79,0.914050235479,0.328864248429,0.713037505029,2.16590308731
80,0.912047955975,0.342008281379,0.705085413022,2.03325594143
81,0.9159144427,0.310085010108,0.699587671024,2.14232800331
82,0.914835164835,0.322522682277,0.697722365831,2.09225046286
83,0.915521978022,0.313018499688,0.705183587115,2.09105826669
84,0.918269230769,0.304210538071,0.70430002221,2.09173461728
85,0.920624018838,0.296391428847,0.691144711256,2.10677668778
86,0.924450549451,0.292785959643,0.706754370544,2.09820673439
87,0.916208791209,0.311149703599,0.703612804717,2.05873974536
88,0.915816326531,0.314890179985,0.716964463857,2.09616369914
89,0.917680533752,0.314859065337,0.708816023793,2.11131969576
