epoch,acc,loss,val_acc,val_loss
0,0.0505298273155,6.22544643606,0.458382410884,2.32799208468
1,0.175039246468,4.67199127266,0.579619086306,1.72919231409
2,0.244799843014,4.03515485243,0.609660319371,1.49714450861
3,0.298567503925,3.72367070197,0.627920675694,1.42088015038
4,0.330160910518,3.51420429026,0.645199293405,1.35275420318
5,0.348116169545,3.40478911841,0.654820342675,1.35447335613
6,0.367543171115,3.27030477569,0.666208522594,1.31858850785
7,0.3772566719,3.16584545926,0.673669744587,1.32489189937
8,0.388540031397,3.1224091083,0.670135481165,1.31808117993
9,0.404677672956,3.03919018477,0.671902611427,1.33071604558
10,0.406985871272,2.98827491226,0.687708619674,1.28329518575
11,0.420525902669,2.9668005209,0.688592186575,1.30295153425
12,0.426020408163,2.89573815591,0.672884352229,1.32171539803
13,0.433673469388,2.91164738642,0.685450619526,1.31307121632
14,0.438481161695,2.80525772014,0.685156097504,1.29891115061
15,0.436126373626,2.86535711678,0.681720008755,1.31323083276
16,0.452904238619,2.71963622469,0.693304536538,1.28831534556
17,0.457810047096,2.70152681402,0.700176714938,1.30375719314
18,0.455945839874,2.71762410737,0.688984883012,1.31994363921
19,0.456073113208,2.69484400487,0.692420971761,1.29345859588
20,0.468700941915,2.63322600166,0.6904201029,1.34611604744
21,0.469682103611,2.60785181144,0.693953671805,1.29198872177
22,0.470859497645,2.57532269128,0.687082843379,1.30202423136
23,0.478905023548,2.5397797357,0.696702003994,1.28963982699
24,0.480769230769,2.52976894004,0.692972125706,1.30454729541
25,0.478708791209,2.54238616391,0.689045938034,1.27412071357
26,0.486656200942,2.48865617856,0.709069495979,1.27683063952
27,0.486165620094,2.49316608644,0.690616412284,1.30389249423
28,0.485871271586,2.50959406431,0.701217119816,1.30022459663
29,0.505011792453,2.40669898267,0.702296820607,1.31704945643
30,0.492935635793,2.4220470409,0.702100511926,1.29301962644
31,0.498920722135,2.42212209279,0.705968977027,1.31315460618
32,0.503041601256,2.38825419297,0.700765758724,1.31592559056
33,0.501177394035,2.40735502651,0.693697232267,1.33007060145
34,0.509222919937,2.34568337107,0.700569409765,1.33600124301
35,0.503041601256,2.34037144966,0.699685844087,1.32080117684
36,0.50441522763,2.3762591499,0.704987238286,1.31068091905
37,0.518347723705,2.32969264857,0.698016886694,1.33953628998
38,0.508143642072,2.34806746703,0.70096210485,1.35090514814
39,0.516705974843,2.27848286692,0.700176713136,1.32459262305
40,0.524136577708,2.30796635768,0.702434715987,1.34374700107
41,0.520996860283,2.23490506476,0.7059689778,1.36142826347
42,0.526000784929,2.24282811687,0.709306892713,1.33635958042
43,0.51717032967,2.28526050985,0.710190459164,1.35205562213
44,0.530416012559,2.21742992948,0.705674455907,1.34004379115
45,0.526491365777,2.24297668459,0.705085412121,1.33736381502
46,0.527374411303,2.24275693789,0.707245239335,1.36111849871
47,0.53021978022,2.23017110368,0.714902809449,1.35131115663
48,0.533457613815,2.18744365986,0.701060279586,1.33814973015
49,0.533018867925,2.21234743644,0.702336541122,1.38000209543
50,0.536106750392,2.16210962577,0.705535926255,1.37551833154
51,0.543563579278,2.10369639232,0.710443660845,1.37426614939
52,0.535518053375,2.14907466261,0.707597174783,1.38222507013
53,0.540227629513,2.13977130859,0.709854732694,1.34682107664
54,0.533948194662,2.1771022349,0.705437771447,1.36378398965
55,0.541797488226,2.10046606423,0.71103258806,1.34092896486
56,0.543269230769,2.10809765188,0.708971339532,1.34159077847
57,0.542582417582,2.11774214807,0.708186102934,1.35509232058
58,0.538167189953,2.15584045115,0.703180212833,1.34619387702
59,0.553164308176,2.07045681821,0.712210444361,1.34982405619
60,0.549843014129,2.09619613981,0.708971339649,1.36186847417
61,0.552590266876,2.06617258183,0.709306892585,1.37097264937
62,0.544740973312,2.09626047353,0.715590027328,1.37665777138
63,0.561420722135,2.02224549506,0.701060280616,1.36033952047
64,0.550627943485,2.06862915835,0.701747498237,1.37284626875
65,0.54739010989,2.06020873065,0.70822698078,1.35036501923
66,0.552099686028,2.07292536364,0.695562537588,1.38116294697
67,0.555435635793,2.04059203435,0.703710976622,1.36444000563
68,0.562303767661,2.01454786996,0.702729236979,1.37612024328
69,0.564661949686,1.98009322218,0.707736109156,1.36856301122
70,0.555239403454,2.04044011324,0.701649323372,1.37279148854
71,0.562303767661,1.96883414192,0.704692716264,1.39110163319
72,0.569564364207,1.95055461604,0.711466719799,1.3738236659
73,0.566326530612,1.94510646181,0.701649324273,1.38308810596
74,0.557397959184,1.99509761509,0.69929314823,1.39351388216
75,0.56456043956,1.98446673613,0.704201847344,1.37816216153
76,0.570839874411,1.94684868274,0.696249755338,1.37635879762
77,0.567602040816,1.95843782829,0.707932458115,1.37710076078
78,0.573390894819,1.9758177322,0.712939331065,1.38304114503
79,0.578419811321,1.91612435587,0.7087178497,1.38091594574
80,0.578100470958,1.90403308056,0.706615626929,1.36684551012
81,0.572605965463,1.92937301467,0.697683549976,1.358562098
82,0.57319466248,1.92155654277,0.706321163673,1.35697136835
83,0.570545525903,1.90315115957,0.710247352164,1.37019081962
84,0.578591051805,1.91372745584,0.705241461244,1.35586287973
85,0.580357142857,1.88124513944,0.707793484869,1.36512605864
86,0.58192700157,1.90651178323,0.698665097713,1.37103011925
87,0.579081632653,1.8874193488,0.703965451889,1.37557578761
88,0.577217425432,1.88527851539,0.694051827315,1.40826521694
89,0.591588050314,1.85050353089,0.712939330292,1.39103844628
