epoch,acc,loss,val_acc,val_loss
0,0.0327708006279,6.01709991198,0.0198272477424,5.35371605012
1,0.0720172684458,5.39866015151,0.0116827017475,5.66970996662
2,0.0957613814757,5.13532897853,0.0127626153544,6.10917712644
3,0.113127943485,4.90481505327,0.0158060082466,6.32643639426
4,0.124607535322,4.77201657917,0.0117808757118,6.4601575634
5,0.1443288854,4.64250380428,0.0107991360691,6.86411877866
6,0.150215855573,4.52914610164,0.0107991360691,7.61746061225
7,0.158457613815,4.43372798752,0.00647948164147,7.71411853508
8,0.164442700157,4.33751456217,0.0135480070685,7.95370526822
9,0.178066037736,4.29017922039,0.0107009621048,8.93453123489
10,0.176118524333,4.17800050104,0.0097192224622,9.14699962784
11,0.189462323391,4.07949401333,0.00736304731985,9.10616369714
12,0.192013343799,4.02288713523,0.00539956803456,9.93151000364
13,0.203296703297,3.93435823225,0.0137443549971,9.71312568072
14,0.207417582418,3.86941457057,0.0127626153544,10.4144205846
15,0.214580062794,3.82904463997,0.0158060082466,10.4408343881
16,0.219976452119,3.78335702887,0.0125662674259,10.5898446239
17,0.234497645212,3.65565004154,0.0113881798547,10.8729786009
18,0.236263736264,3.62457069909,0.00598861182015,10.9604736285
19,0.235554245283,3.64631857175,0.00490869821323,11.0327796093
20,0.253826530612,3.51202303386,0.00598743619945,11.6358681422
21,0.250588697017,3.53276691968,0.00903023164507,12.3002693388
22,0.258437990581,3.44941007324,0.00716529250098,12.4384763603
23,0.259222919937,3.41285578759,0.00608559089124,11.8582869849
24,0.26942700157,3.36104002777,0.00598743619945,11.8361073079
25,0.271193092622,3.35178119085,0.0134471927758,12.056498137
26,0.281789638932,3.26307802784,0.0103062426384,11.9471139391
27,0.282083987441,3.27516076404,0.0114840989399,12.3699948641
28,0.287382260597,3.22555942401,0.00942285041225,12.606576359
29,0.28508254717,3.19066252798,0.00942285041225,12.5254033171
30,0.287382260597,3.18725395277,0.010502552022,12.447883892
31,0.292680533752,3.15717075534,0.00942470056941,13.0086902223
32,0.296801412873,3.11594699803,0.0123699194973,13.0280827785
33,0.302688383046,3.05204020265,0.00913017867661,13.3374437201
